aided 	-0.517668364989
limited 	-0.45248247084
extrapolated 	1.59897936725
saturating 	-0.231980636661
splicing 	-0.421582460184
localizes 	-0.441549821435
fine-map 	-0.517668364989
yellow 	-0.164309229814
rubripes 	-0.0750366610728
hanging 	-0.517668364989
consists 	-0.350157008267
oldest 	-0.000450280932038
saved 	0.299545410966
assembled 	-0.508328395745
localized 	-0.51006302091
triturated 	1.59897936725
whose 	-0.164309102909
calculate 	-0.000450280932038
intron 	-0.28902280234
remodeled 	-0.000165949388747
presents 	-0.164309102909
mate 	-0.349011899428
alleles 	-0.461760844705
immature 	-0.200315397986
characterised 	-0.522971410077
cytochrome 	-0.000450280932038
updated 	-0.00016594888368
collaborate 	0.00471608068115
intermingling 	0.299545410966
risk 	-0.10018081032
downstream 	-0.41327361426
rise 	-0.517340883722
diplonema 	-0.369403663459
bile 	-0.000450280932038
osteoblast 	-0.100180159084
pathfinding 	-0.144563397203
unmapped 	-0.000450280932038
culturing 	-0.450269642484
govern 	-0.517668364989
affect 	-0.485537947631
bringing 	-0.000450280932038
polyacrylamide 	0.00471608068115
interleaved 	-0.0594508805679
immunized 	-0.289022226232
differentiated 	-0.439573039031
pooled 	-0.137981666994
furrowed 	0.299545410966
desmoid 	-0.325463154615
cause 	-0.504901634308
solid 	-0.000127574878596
persisted 	-0.266276863271
unrelated 	-0.50101088272
downregulating 	0.00471608068115
orthologues 	-0.231980636661
guiding 	0.00959811075104
cholesterol 	-0.000450280932038
enhance 	0.00471608068115
unconditioned 	0.00471608068115
brightfield 	-0.000450280932038
typified 	-0.100221486724
chondrocyte 	0.00471608068115
immunofluorescent 	0.00471608068115
vortexed 	0.199541211759
consistent 	-0.475761486496
guidelines 	-0.000450280932038
estimates 	-0.000450280932038
direct 	-0.478021254709
surrounding 	-0.4656673541
elegans 	-0.43977949804
estimated 	-0.497990988954
established 	-0.454702368921
redistributed 	-0.517668364989
excised 	-0.2004663308
selected 	-0.511139409142
contributed 	-0.201355898101
near 	-0.200315397986
supplied 	-0.484840995629
bipolar 	-0.289022226232
redistributes 	-0.100221486724
causes 	-0.514383536759
establishes 	-0.433481343218
designing 	-0.200315397986
increasing 	-0.471078834926
consisting 	-0.356434913294
seeks 	-0.200315397986
cathepsin 	0.299545410966
dehydrogenate 	-0.200293431469
gritted 	-0.000450280932038
colabeling 	0.299545410966
error 	-0.517668364989
kindred 	-0.517668364989
fissured 	-0.00024014612088
reported 	-0.471937054124
governing 	-0.525201763114
paraffin 	-0.0594503766418
represented 	-0.453178764896
sulcus 	0.00471608068115
heterochromatin 	-0.200316700546
bromid 	-0.200315397986
interpret 	-0.350157008267
obtained 	-0.507438289881
homozygotes 	-0.325463154615
bedding 	0.299633222023
k 	-0.328529722621
changed 	-0.449857036771
culminate 	-0.000450280932038
coexpressed 	-0.465578553562
transfected 	-0.478600655882
smoke 	-0.14456368516
stressed 	-0.488986409788
diagrammed 	-0.164308976003
adopting 	-0.000450280932038
postponed 	-0.517668364989
modulates 	-0.480908027021
elaborated 	0.00471608068115
impacted 	0.00471608068115
explained 	-0.498869511495
replace 	-0.29833444221
sliced 	-0.517668364989
modulated 	-0.350157021414
counts 	-0.000450280932038
circumvent 	-0.523487643675
plot 	-0.100222137858
mixedbred 	-0.517668364989
bundles 	-0.289022226232
tabulated 	-0.517668364989
occupying 	1.59897936725
mediate 	-0.501380479124
noting 	-0.517668364989
m1 	-0.000450280932038
therefore 	-0.477394189815
bead 	0.00471608068115
survive 	-0.460486443116
bundled 	-0.000450280932038
type 	-0.275224900784
tell 	-0.000240147213384
separated 	-0.3347798685
tolerated 	-0.345137888551
females 	-0.165489285656
standardized 	-0.517668364989
expose 	0.299545410966
ascribe 	-0.000450280932038
unrewarded 	-0.144530445151
tetraploid 	1.59897936725
adult 	-0.144563397203
separates 	-0.14456368516
annealed 	-0.301276176857
aligned 	-0.452863108565
blocking 	-0.329723988445
segregated 	-0.164308976003
join 	-0.289022226232
skipping 	-0.475761486496
ewing 	-0.517668364989
work 	-0.519230825882
phosphorylated 	-0.506217235098
dinucleotides 	-0.159448080056
sucrose 	-0.000450280932038
deprived 	0.299545410966
divergent 	-0.000450280932038
root 	-0.517668364989
allantois 	-0.289022226232
indicated 	-0.487485248069
give 	-0.456200140498
cited 	-0.517668364989
organized 	-0.255792362544
digit 	0.00471608068115
quantify 	-0.483176528679
impair 	-0.32852997657
indicates 	-0.505270898011
degenerate 	-0.345125732331
validated 	-0.00016594888368
attract 	-0.000127574878596
rescue 	-0.465118733457
vibratome 	-0.517668364989
aging 	-0.46062111452
aerated 	1.59897936725
turn 	-0.335853233276
nontransplanted 	0.00471608068115
verify 	-0.440059857119
unmasked 	0.299545410966
drying 	-0.433481343218
implicating 	-0.502475269663
allied 	-0.400201723594
adjacent 	-0.200315397986
apoptosis 	0.00471446198535
answer 	-0.289022226232
intracellular 	0.00471608068115
classify 	-0.517668364989
undergoing 	-0.45476130793
transforming 	-0.505983979582
typed 	0.00471608068115
arthritis 	-0.175112279714
confirmed 	-0.466842911992
plys 	-0.200315397986
hence 	-0.517668364989
reassess 	-0.289022226232
destined 	-0.264400611269
unscheduled 	-0.301286020709
minimizes 	-0.000240147213384
subunits 	-0.424676782654
parallel 	-0.00016594888368
trypsinized 	-0.121958815574
invaginate 	-0.000240147213384
diminishes 	1.59897936725
undesired 	-0.164309102909
overtaken 	-0.517668364989
recombination 	0.00471608068115
grant 	-0.517668364989
appreciate 	0.00471608068115
fungi 	-0.000240147213384
encompassing 	-0.217111880517
maintain 	-0.517378107937
green 	0.00471608068115
enter 	-0.449434636905
operate 	-0.164309102909
wing 	0.299545410966
triggering 	-0.525201743355
fetus 	0.299545410966
embryogenesis 	-0.289022226232
amplifying 	0.299545410966
upstream 	-0.2983344998
vary 	-0.513241834168
hygromycin 	-0.000450280932038
chondrocytes 	-0.000240147213384
